dyn   p25   15005732   15007431
NC2beta   15007812   15009724
l(2)35Bd   15009938   15011764
CG33310,GABA   B   R1   15016330   15034704
yellow   c   15035393   15038861
Su(H)   15039487   15043334
CG33679   15058302   15060757
vas   15061655   15074383
CG15270   15074775   15096915
CG15269   15109404   15113092
stc   15113479   15118069
CR43853   15119782   15120819
CR44706,CR44706   RB   15128558   15128971
CR43854   15129700   15130205
CR44770   15160650   15161083
CR43357   15202258   15203967
CR44196   15207849   15208768
CG43230   15215221   15216160
dao   15248878   15254715
l(2)35Cc   15256580   15264692
CR43682   15277796   15279497
CR45349   15280027   15280449
CG15263   15284999   15286047
ms(2)35Ci   15292467   15294136
CG15262   15297807   15299367
esg   15333865   15336138
CR44859   15396333   15396934
CG4161   15433308   15435304
CR44861   15435746   15436320
CR44862   15441600   15442314
CR44863   15463253   15463666
Tim17b2   15484728   15485545
lace   15499126   15505018
CR43761   15522001   15523993
Skadu   15547518   15548243
CR45728   15549868   15550276
CG15256   15550371   15552029
kek3   15552722   15583978
CR44865   15610170   15611719
CG11865   15616996   15617915
CG7631   15628677   15629552
CG18480   15630001   15634987
CG18477   15644182   15718272
CG18478   15644182   15718272
CG31780   15644182   15718272
CG31827   15644182   15718272
CR44974   15727580   15748324
CR44866   15727580   15748324
l(2)35Df   15752262   15755900
CG3793   15764219   15768349
CG18109   15784084   15790146
CR43763   15846953   15847381
CG13243,Tektin   A   15852591   15856450
CR42791   15863199   15863663
CR31824   15887904   15888583
CG31735   15895453   15897071
CR44867   15905133   15962435
CR44868   15905133   15962435
CG13244   15905133   15962435
CG4793   15905133   15962435
CG12448   15905133   15962435
CG18063   15905133   15962435
CR43803   15905133   15962435
CG10839   15979485   15981455
CR43412   15989755   15989957
beat   Ic   16000290   16041703
CR43825   16000290   16041703
CR44844   16000290   16041703
beat   Ia   16049964   16081684
CG4891   16094996   16095944
CG4892   16133507   16134412
Ca   alpha1D   16165830   16190540
CR44736   16203109   16203476
CG31819   16211458   16213304
CG42817   16231474   16241527
CG42818   16241938   16245559
EndoGI   16257687   16261877
CG4935   16262140   16263483
pkaap   16288289   16291195
CG17329   16291283   16291948
Cyp303a1   16294182   16299858
CG17328   16299942   16302954
c(2)M   16303263   16307298
Syx5   16307345   16309274
fzy   16310955   16326207
CG4278   16327068   16329132
CG4440   16329924   16330521
CG4455   16352933   16354539
jhamt   16365902   16367039
Idgf1   16400174   16450508
Idgf2   16400174   16450508
Idgf3   16450906   16455194
CG4580   16488147   16490182
Tpr2   16491539   16507621
CG31816   16542545   16543263
CG42389   16545015   16663218
CG31815   16545015   16663218
CG4631   16545015   16663218
her   16677184   16679691
grp,squ   16680053   16700825
CG33552   16680053   16700825
mir   9c   16680053   16700825
mir   306   16680053   16700825
mir   79   16680053   16700825
mir   9b   16680053   16700825
Cyt   c   d   16704285   16719635
Cyt   c   p   16719931   16722644
CG31812   16729776   16732133
CG17904   16732549   16738388
ChLD3   16738849   16743100
CG17912   16743404   16753704
yellow   b   16754335   16760554
Mhc   16766565   16788766
CG17928   16791567   16793444
Ugt36Ba   16794210   16796009
Ugt36Bb   16796594   16798273
Ugt36Bc   16799024   16801584
CG13272   16802025   16826964
mdy   16802025   16826964
CG31739   16827077   16834502
CR43858   16861496   16862431
CR31781   16869345   16878300
tweek   16888489   16917052
CG42556   16888489   16917052
CR45285   16965474   16965767
beat   IIIb   16973090   16993984
CR44408   16973090   16993984
CG31806   16973090   16993984
CR45356   16998326   16998551
CR45357   16998682   16998941
CR43819   17085649   17086419
CG12620   17087640   17089186
CR45448   17105144   17105687
      17171411   17171967
CG34169   17173480   17174105
CR44394,CR44394   RA   17175762   17176385
Gr36a   17176617   17177921
Gr36b   17178771   17180064
Gr36c   17180337   17181632
CG31750   17181937   17183654
CR44395   17187636   17260734
CR45729   17280234   17280536
CG15140   17286239   17287663
CR44345   17354876   17355523
CR44346   17361038   17361511
CG31804   17363495   17364351
CLIP   190   17384699   17410406
CG15141   17410640   17433161
CR44409   17410640   17433161
CG5043   17433861   17435800
CG5050   17452923   17458775
Sgt   17459604   17474773
CG5110   17481230   17484307
CG5131   17484500   17485624
CG43221   17485779   17486005
CG43645   17486120   17486365
CG43220   17486596   17486779
CR45715   17486805   17497697
Dhc36C   17501400   17525515
CR43304   17541853   17542383
CR45697   17547184   17547849
mir   124   17566369   17566469
mir   287   17574609   17574702
CR45698   17579477   17580006
CR45111   17583908   17584468
Oli   17589183   17591267
Sytalpha   17591314   17604387
CG43054   17627858   17628389
CG43231   17647052   17778340
CR43419   17786970   17875247
CR43420   17893811   17894734
CG5674   17962624   17982472
CG5681   17986398   17988619
Prosbeta5R2   17990417   17991951
CR44604   18002846   18003083
CR44605   18003367   18003616
CG5693   18006626   18007216
CG42659   18007359   18007842
CG31740   18007934   18011475
rdo   18012379   18070246
Arr1   18078268   18081307
ninaD   18081627   18083608
CG31741   18084255   18086714
CG5755   18096567   18098120
CG15152   18114546   18115220
CG5758   18119994   18129862
CR44478   18138674   18152417
CG17681   18153122   18154516
CG15155   18154850   18155942
CG5783   18156042   18159272
CR43413   18159810   18275770
CG43406   18159810   18275770
CR43408   18159810   18275770
CR44693   18291681   18292092
Sfp36F   18292521   18292833
CG5790   18294839   18297347
CR44694   18309628   18310010
CR44695   18310102   18310502
CR45721   18310878   18311356
Fas3   18320101   18393441
CG34171   18320101   18393441
CR44486   18400461   18401232
CR44487   18403947   18404600
CR44488   18433458   18434096
Ntf   2r   18454648   18455419
let   7,let   7   C,mir   100,mir   125   18455716   18484513
CG10176   18485416   18503978
CG10178   18509559   18513512
CG10211   18517486   18531967
CG15160   18590890   18595429
CG31789   18605927   18606684
CG10333   18606831   18609550
MESR3   18617255   18661776
CR42490,CR42490   RB   18665131   18671246
CG31751   18677220   18683715
CG10336   18689527   18695602
CG10338   18695663   18698571
CG10341   18698713   18703105
CG10343   18703472   18704454
Grip71   18708845   18713748
CR44768   18714452   18733323
CR44769   18735747   18736130
CG15167   18740357   18740807
CG17324   18819343   18822573
CG17323   18823547   18826716
CG17322   18826769   18831153
ScpX   18831228   18833630
CG17321   18845183   18855110
CR44737   18893610   18896798
CR44738   18906123   18906747
CR44740   18945699   18946154
CR42848   18946298   18947088
CG10428   18948883   18950973
CR44741   18954583   18954970
Tango6   18969027   18974448
CG10431   18974709   18987280
CG15168   18987706   18990233
CG15169   18991019   18992409
CG31792   18997447   19002713
CG31793   19003366   19009306
robl37BC   19010865   19011532
CR45292   19011901   19012254
CG15172   19022416   19023646
Side   19027709   19030780
mib2   19033656   19041541
Catsup   19041861   19045148
Acn   19045354   19048817
CG10470   19049075   19051612
Rpn3   19051789   19053681
CG10492   19054077   19058821
Phlpp   19059128   19063132
CG10495   19063294   19064726
CG17343   19064831   19069851
CR44905   19108784   19109883
amd   19110153   19114110
CG10561   19114400   19120306
l(2)37Cd   19127259   19129326
l(2)37Ce   19132322   19181702
brat   19132322   19181702
pigeon   19186042   19189938
drl   19190341   19208621
CR44189   19217406   19218135
CR44191   19262469   19263057
CG10750   19300254   19301600
CR45700   19322937   19326106
CR45258   19327366   19327963
CG13086   19364374   19365470
CG17349   19370444   19372711
CG17350   19380929   19383093
CG31798   19390369   19398493
Lectin   galC1,lectin   37Da,lectin   37Db   19400752   19430270
CG13085,CG16771   19400752   19430270
CG9987   19430642   19432444
Rab9   19432573   19435841
RanGAP   19435849   19447317
CG10026   19454255   19457723
tj   19464266   19467758
CR45722   19469125   19469894
CG13084   19484929   19486532
CG13083   19487489   19490104
CG18094   19490261   19497978
swm   19490261   19497978
Top3alpha   19498167   19502268
CG10132   19518823   19526368
CG10137   19526685   19532985
CG31697,CG33116   19533478   19537363
CR45455   19537964   19538223
CG13082   19538424   19539740
CG13081   19540606   19541540
ref(2)P   19542467   19546959
Tep4   19548506   19556451
Tep5   19558046   19563049
CG13078   19563929   19565158
CG13077   19565862   19567359
msb1l   19577700   19580351
CG10366   19584234   19586440
Lar   19586622   19732069
Nf   YB   19736043   19737088
CG10463   19758878   19760986
CG10466   19792103   19795851
sick   19796364   19958424
snRNA:U4:38AB   19796364   19958424
snRNA:U2:38ABb   19796364   19958424
snRNA:U5:38ABb   19796364   19958424
CR43828   19796364   19958424
CR43827   19796364   19958424
CoIV   19958712   19960065
CG16772   19962678   19963844
CG10680   19964044   19966510
CR43620   19968683   20017282
sNPF   20027914   20056373
lok   20061421   20065679
bwa   20066390   20075458
neb   20075756   20091348
CG10721   20091434   20093849
nesd   20093971   20096253
Kua   20097580   20103375
CR40341   20248038   20248872
CG12617   20294692   20295804
spir   20311218   20348386
RtGEF   20350433   20365254
snoRNA:Me28S   A3365   20350433   20365254
Arpc2   20417056   20423027
snoRNA:Psi18S   525a   20417056   20423027
snoRNA:Psi18S   640a   20417056   20423027
snoRNA:Psi18S   525b   20417056   20423027
snoRNA:Psi18S   525c   20417056   20423027
snoRNA:Psi18S   640b   20417056   20423027
snoRNA:Psi18S   525d   20417056   20423027
snoRNA:Psi18S   640c   20417056   20423027
snoRNA:Psi18S   525e   20417056   20423027
snoRNA:Psi18S   640d   20417056   20423027
snoRNA:Psi18S   525f   20417056   20423027
snoRNA:Psi18S   525g   20417056   20423027
snoRNA:Psi18S   640e   20417056   20423027
snoRNA:Psi18S   525h   20417056   20423027
snoRNA:Psi18S   640f   20417056   20423027
snoRNA:Psi18S   525i   20417056   20423027
snoRNA:Psi18S   640g   20417056   20423027
snoRNA:Psi18S   525j   20417056   20423027
CG31688   20426198   20449964
CG31687   20450224   20459075
Cdc23   20459341   20463444
CR45361   20486521   20487548
CR45360   20487975   20488777
CR45359   20489307   20490282
CG34007   20495029   20495758
CR45702   20513831   20514546
CG44270   20531065   20531833
CR45347,mir   4973   20562246   20575720
CG15475   20583655   20626206
mir   133   20583655   20626206
CG17472   20634514   20635167
CR43158,CR43158   RA   20639014   20639578
CG31680   20640120   20640718
Sfp38D   20640916   20642216
CG2608   20645821   20647381
Uhg3,snoRNA:Me28S   C2645a,snoRNA:Me28S   C2645c   20647532   20648848
snoRNA:Me28S   C2645b   20647532   20648848
CG18810   20648911   20650079
CG2611   20650188   20656178
CG2614   20656425   20675941
CR45004   20656425   20675941
ik2   20676044   20681846
CG2617   20682367   20714588
CR44187   20682367   20714588
CR44188   20682367   20714588
CR45306   20721913   20722462
Fs(2)Ket   20734608   20752341
Ns4   20752475   20757985
dia   20758143   20768053
cad   20770730   20783135
Pomp   20787655   20797042
CR44146   20787655   20797042
CG9328   20797714   20814331
CG9331   20822827   20827744
CG31673   20829608   20831161
CG31674   20831261   20835840
CG31676   20840749   20849182
CG14402   20849299   20850987
twit   20852577   20857891
CG9336   20858694   20861014
CG31675,CG9338   20865214   20869650
CG14401   20869853   20871565
CR44981   20874113   20875540
CR33317,CR33317   RA   20901133   20901524
CR33318,CR33318   RA   20923954   20924534
CR33319,CR33319   RA   20928823   20934113
Itgbetanu   21053032   21071502
tadr   21075404   21081053
CG9259   21089374   21090999
CG14397   21091226   21094864
CG34136   21094965   21102429
CG9257   21102585   21104321
Nhe2   21104567   21134255
CG9253   21143228   21148546
snoRNA:Me18S   A469   21143228   21148546
Mpp6   21154292   21158611
CG9248   21158846   21163083
CG9246   21163640   21166624
Acon,CG31627   21168569   21174179
CR44911   21174181   21179729
Mcm10   21179932   21198762
clumsy   21206492   21211818
CG8677   21221311   21232059
CR45713   21232494   21236733
Hr39   21237249   21259675
l(2)k14505   21261167   21262411
CG8671   21262955   21282790
mir   4974   21262955   21282790
Gr39a   21286077   21310050
crc   21310865   21319527
CR42696   21326659   21327114
dimm   21331755   21342155
Tsp39D   21344606   21358271
dtr   21361215   21367288
CG8665   21371226   21377995
nrv3   21379999   21393319
His   Psi:CR31616   21404180   21404495
His   Psi:CR31615   21404962   21405277
His   Psi:CR31754   21405667   21405970
His1:CG33801   21416952   21417975
His   Psi:CR33802   21418834   21419167
His3:CG33803   21420128   21420657
His1:CG31617   21421854   21422877
His2A:CG31618   21423736   21424229
His3:CG31613   21425192   21425721
His1:CG33804   21426915   21427938
His   Psi:CR33805   21428849   21429289
His3:CG33806   21430254   21430783
His1:CG33807   21431962   21432985
His2A:CG33808   21433861   21434337
His3:CG33809   21435298   21435827
His1:CG33810   21437010   21438033
His   Psi:CR33811   21438892   21439225
His3:CG33812   21440186   21440715
His1:CG33813   21451051   21452074
His2A:CG33814   21452933   21453426
His3:CG33815   21454387   21454916
His1:CG33816   21456112   21457135
His2A:CG33817   21457994   21458487
His3:CG33818   21459446   21459975
His1:CG33819   21461172   21462195
His2A:CG33820   21463054   21463547
His3:CG33821   21464506   21465035
His1:CG33822   21466215   21467238
His2A:CG33823   21468097   21468590
His3:CG33824   21469549   21470078
His1:CG33825   21471258   21472281
His2A:CG33826   21473140   21473633
His3:CG33827   21474592   21475121
His1:CG33828   21476301   21477324
His2A:CG33829   21478183   21478676
His3:CG33830   21479635   21480164
His1:CG33831   21481344   21482367
His2A:CG33832   21483226   21483719
His3:CG33833   21484680   21485209
His1:CG33834   21486495   21487518
His2A:CG33835   21488377   21488870
His3:CG33836   21489829   21490358
His1:CG33837   21491540   21492563
His2A:CG33838   21493422   21493915
His3:CG33839   21494874   21495403
His1:CG33840   21496585   21497608
His2A:CG33841   21498467   21498960
His3:CG33842   21499919   21500448
His1:CG33843   21501632   21502655
His2A:CG33844   21503520   21504013
His3:CG33845   21504972   21505501
His1:CG33846   21506683   21507706
His2A:CG33847   21508565   21509058
His3:CG33848   21510017   21510546
His1:CG33849   21511727   21512750
His2A:CG33850   21513609   21514102
His3:CG33851   21515061   21515590
His1:CG33852   21516772   21517795
His2A:CG33853   21518654   21519147
His3:CG33854   21520108   21520637
His1:CG33855   21521615   21522638
His2A:CG33856   21523497   21523990
His3:CG33857   21524951   21525480
His1:CG33858   21526458   21527481
His2A:CG33859   21528340   21528833
His3:CG33860   21529794   21530323
His1:CG33861   21531301   21532324
His2A:CG33862   21533183   21533676
His3:CG33863   21534635   21535164
His1:CG33864   21536345   21537368
His2A:CG33865   21538227   21538720
His3:CG33866   21541152   21541681
His   Psi:CR31614   21542863   21543688
Lamp1   21573388   21577103
CR43148   21624678   21626190
CR44993   21626308   21629932
Ac3   21632586   21647964
CR43144   21657624   21658249
Cul2   21658734   21663698
CG31619   21684105   21729051
CG1416   21758009   21761000
CR44786   21819489   21822313
tsh   21828592   21837011
CR44917   21855093   21869759
CR43762   21894226   21895350
CG1421   21902992   21903739
CG1428   21906288   21908319
CG11634   21916299   21920324
CR45334   21930316   21931809
CR45703   21950873   21951163
CR44217   21957819   21958360
CR44803   21958462   21959111
CG31693   22015189   22017334
tio   22019207   22025734
CR45335   22032624   22033798
CG41434   22037859   22039772
CR31700   22066516   22067170
CG31702   22071143   22072902
ttm3   22079631   22080738
CG6675   22108963   22110449
CG3651   22121337   22130142
CG42748   22131220   22169143
CG34137   22131220   22169143
CR44809   22169667   22170204
CG3635   22175414   22183991
CR12628   22226151   22226771
CG3262   22239915   22246988
Tif   IA   22249875   22258260
CG17018   22308754   22368796
CR43359   22308754   22368796
CG17490   22537667   22548451
CG17493   22550063   22556295
Slmap   22579071   22585843
CG17715   22844219   22854541
lt   22924794   22943135
cta   22981815   22992951
CR43242   23069004   23070724
mir   2490   23161121   23174484
CR44268   23161121   23174484
Gpb5   23311699   23312464
CR41519   23415915   23416153
l(2)gl   9838   21376
Ir21a   21822   25155
Cda5   25401   65404
CR44987   66317   76211
net   82420   87387
Nhe1   102379   106732
CG13694   114725   157666
CG4822   114725   157666
CG3164   114725   157666
CG31974   114725   157666
CG42399   114725   157666
CG3709   114725   157666
CG33635   157835   158664
CG11617   203778   210725
kis   210734   250823
snoRNA:kis   a   210734   250823
mir   965   210734   250823
Rpp30   251038   252373
CG3645   252588   271744
CG17075   252588   271744
mbm   271911   273715
CG17078   273835   283269
CG11601   273835   283269
CG3625   283384   291795
Amnionless   283384   291795
U2af38   292418   294681
CR43719   305934   358174
CG11912   305934   358174
CG11911   305934   358174
CG43755   305934   358174
CG31921   305934   358174
Ent1   305934   358174
CG4213   396594   402198
AP   2alpha   408029   414777
CG13690   415066   419652
CG11885   420894   421450
crq   431226   453024
CG4297   458875   540560
cbt   458875   540560
lwr   540598   542580
Spp   542785   544653
Ets21C   544924   552923
rempA   553741   560523
CG11835   560567   563819
Nle   564162   568121
Ipk2   573032   574264
Ptth   574290   576896
Gsc   583543   594685
CR43649   608339   609134
lectin   21Cb   620297   621201
CR44798   623899   624323
ds   640012   715307
Eaat2   737211   744395
Pkg21D   784335   790798
Saf6   811583   815950
CG15880   815992   819508
CG3876   815992   819508
CG3862   821288   825861
drongo   833583   851163
CG4291   851250   852730
aru   861848   868354
snoRNA:Me28S   U1230   861848   868354
dbe   868672   869857
CG15824   877171   885141
CR45348   897452   898050
snRNA:U1:21D   901490   901654
CR44061   912980   913305
CR44801   987898   991300
IA   2   1008377   1048053
CG4375   1008377   1048053
S   1049673   1077815
CG4629   1080910   1102504
mtRNApol   1103253   1108373
Pino   1114653   1128953
Iris   1129315   1134098
Tfb4   1147821   1150677
capt   1150765   1158262
CR43767   1158575   1160220
CG5080   1160289   1163886
Plap   1166505   1172805
CG5118   1166505   1172805
CG5126   1177689   1184020
CG5139   1198464   1199266
CR45346   1214648   1215293
CR43263   1216853   1217785
CG33923   1341364   1342095
CG33922   1343442   1344171
CR45005   1345500   1345840
CR45006   1345964   1346331
CG5556   1351727   1352868
CG31924,CG5561,CG5565   1352969   1355924
CG31659,NLaz   1358924   1361821
lea   1380082   1420453
CG18131   1497242   1500608
CG7420   1500783   1504204
CG18132   1516794   1517478
halo   1517532   1518148
CG44072   1520033   1520387
CG10869   1555128   1611157
CG31935   1555128   1611157
RFeSP   1611409   1614160
CR44603   1618636   1626021
CR45695   1646931   1647163
CG17660   1707131   1710421
frtz   1710461   1715851
Rim2   1716243   1724388
Eno   1724767   1729762
CG17652   1729886   1732356
CG17712   1750686   1752122
Gr22f   1755252   1756451
CG17650   1758285   1759093
Gr22d   1789140   1790361
Gr22c   1790616   1791823
Gr22b   1792056   1793268
Gr22a   1793667   1794917
CG31933   1821255   1823331
CG31664   1824171   1826500
c   cup   1831626   1832565
CR44073   1836537   1858550
CR44074   1836537   1858550
CG31663   1858608   1881480
CG15358   1882200   1884059
tRNA:G3:22BCa   1884621   1944289
CG15357   1945149   1945709
CG33673   1945814   1946728
erm   1950238   1970362
CG15356   1975462   1980755
Got2   1982216   1987758
Obp22a   1991380   1992160
CG33543   1997101   2006313
CG15353   2006762   2007688
tRNA:CR31939   2009858   2030788
tRNA:CR31940   2009858   2030788
tRNA:CR31669   2009858   2030788
CG42296   2032518   2036041
lectin   22C   2036408   2037265
CR45298   2044516   2045381
dpr3   2058789   2109878
CG4259   2127308   2129237
tho2   2137349   2145187
CG11723   2145296   2147275
aop   2155752   2178754
CR44066   2186974   2187970
CR45290   2188619   2189405
CG10874   2189913   2192386
CG34172   2192524   2197912
CG31668   2203720   2206166
CG33124   2206524   2209102
CG15385   2209573   2212571
Uch   2212737   2214211
CG10880   2214265   2216311
CG15387   2225544   2226294
CR44114   2226341   2231099
Sec24CD   2231105   2237022
Tengl3   2237075   2238251
Tengl1,Tengl2   2238303   2240593
Ser12   2250430   2251275
CG17239   2251509   2252341
Send1   2254175   2255050
CR44787   2257634   2258000
CR44788   2259395   2259730
CG34049   2263441   2265321
CG17242   2268105   2269140
CR43753   2271318   2279714
CR43754   2283704   2285003
CG31681   2285162   2286873
CG42658   2287024   2287933
CG17237   2288502   2289416
robl22E   2290223   2290738
CG9967   2307947   2358944
Rab5   2359141   2365273
CG3597   2370151   2371524
CG3609   2372454   2374627
CR44982   2374712   2375697
CG3557   2384760   2385792
CG43750   2389577   2390689
CG18641,CG31948   2391659   2416720
CG34448   2416791   2417965
CG34447   2418421   2420013
CR44912   2427049   2427881
tRNA:Y1:22Fb   2459923   2460044
CR45286   2471643   2472978
Slh   2488196   2492671
CR44607   2507311   2507596
CG3528   2517101   2518037
CR44112   2532998   2533569
CG3515   2551144   2552825
Cyp309a1   2562482   2564830
Cyp309a2   2564885   2573037
insv   2575279   2576997
CG3214   2579200   2580172
Drp1   2580291   2585430
CR44790   2598607   2599860
CR44789   2601032   2601721
CR45705   2625455   2627855
CG9962   2646576   2647720
CG33125   2647885   2652414
CG15398   2677733   2719431
CG9961   2739985   2744934
Pgk   2745097   2758176
CR44772   2745097   2758176
      2758426   2759677
CG3077   2759923   2765665
Taf10b   2767285   2767845
colt   2767889   2770069
CG15399   2770134   2771776
Syt1   2772326   2799979
G6P   2812436   2815760
Duox   2815969   2830248
CG3123   2815969   2830248
CG3119   2834886   2837833
CR45342   2840024   2844513
CG18558   2840024   2844513
CG18557   2844600   2845734
CG3117   2845925   2847212
CG3104   2847631   2855778
CG31694   2868626   2874489
Prx6005   2874889   2878232
NTPase   2879111   2885850
Ts   2954761   2969638
Rrp1   2969772   2972508
CG9641   2974858   2976862
CG9643   2977121   2979288
Chd1   2979561   2987723
okr   2988115   2992759
CG17224   3016440   3018308
alpha4GT1   3018507   3023141
CG3605   3023225   3029168
CR44147   3029252   3035348
CG17258   3029252   3035348
CG17259   3035492   3038793
cnir   3038825   3039812
toc   3068344   3144786
CG12400   3144952   3145848
Mad   3146055   3159643
CG44002   3169819   3172799
tRNA:S7:23Ea   3173002   3173084
CG31698   3173204   3173840
CG34393   3175111   3200496
CR45337   3260972   3261281
CR45338   3261637   3262007
CR45706   3264167   3265714
CG3332   3275799   3280534
CG9664   3291244   3294706
CG9663   3294925   3303130
CG3326   3304099   3319872
E23   3334874   3354829
CG34394   3358639   3373372
CG15412   3373566   3375711
CG9662   3375831   3376737
CR45301   3386862   3387278
Sfp23F   3387353   3387743
CG42460   3387881   3388496
CR44792   3397322   3397851
pgant2   3404459   3426719
Cog3   3452465   3457064
CG3246   3457301   3461952
msl   2   3462217   3466112
CG3238   3467341   3470004
CG15414   3480754   3491071
tim   3493985   3508119
CG31954   3509057   3510102
CG33123   3510327   3514656
CG3213   3517272   3519651
Sr   CIV   3519676   3524056
Spindly   3525130   3530317
CR44747   3563307   3563502
sob   3578012   3580769
CR43823   3588484   3590301
odd   3604223   3606756
CG15418   3619096   3621681
for   3622073   3656953
mir   4972   3622073   3656953
Sfp24Ba   3662744   3692114
CG42463   3662744   3692114
Sfp24Bb   3662744   3692114
Sfp24Bc   3662744   3692114
CG16704   3692122   3692587
Acp24A4,CG3513   3692698   3693905
CG16713,CG43165   3694104   3695411
CG16712   3696217   3696658
CG3604   3697241   3697872
CG10031   3698450   3699092
CG31778   3703658   3705488
CG31777   3706550   3707063
cutlet   3707229   3711748
CG31955   3711880   3713105
lectin   24A   3713359   3717773
CR43704   3769925   3770454
CG3407   3810800   3813410
CR44983   3845129   3845716
CR45449   3854287   3854994
CR45450   3856477   3857172
CR44078   3861404   3862097
CG31957   3867696   3872458
capu   3872645   3902860
fred   3902927   3991713
CG31773   3902927   3991713
CR44984   4031376   4115749
Or24a   4164688   4166134
CG31961   4186249   4187793
CG3714   4189339   4198071
ft   4198403   4221796
CG3702   4224649   4227097
CR45720   4240013   4240820
CR44059   4246208   4249676
CR45294   4255719   4256085
CR45295   4256131   4256519
CR45296   4256797   4257295
CR44080   4259945   4261101
Art2   4277695   4281324
CR45363   4361924   4380716
CG17612   4380721   4382735
CG3338   4382924   4386062
Psf2   4386181   4387356
CG3652   4388326   4393876
CG15431   4403991   4441282
tRNA:CR31963   4403991   4441282
Sfp24F   4441428   4442060
morgue   4442319   4444680
MFS18   4444731   4448635
CG15439   4449294   4453038
CG15440   4453168   4454453
Gs1l   4454625   4456807
RpL27A   4457185   4458364
snoRNA:Me18S   C1831   4457185   4458364
mRpL27   4458594   4459638
CG15443   4459728   4463447
ine   4465173   4477022
dp   4477461   4614300
HP6   4477461   4614300
CR43716   4477461   4614300
CR45452   4633880   4634342
Bsg25A   4682676   4687232
CG3251   4688964   4690702
Taf12L   4694720   4722465
CG15631   4732412   4734458
CG15630   4734591   4794044
Clect27   4796599   4801923
CR45297   4811710   4811945
CG3225   4813008   4818245
mir   4910   4813008   4818245
Fnta   4829213   4830693
mir   4912   4829213   4830693
Ir25a,tank   4830845   4837999
mxt   4841481   4847295
mRpS2   4847765   4850419
Cf2   4876890   4883107
CR45716   4891326   4891845
CG2837   4892111   4906762
hoe1   4908580   4932384
hoe2   4933046   4936450
mRpL24   4942741   4945361
jet   4945578   4949784
Jon25Biii   4949940   4950767
Jon25Bii   4952242   4953136
Jon25Bi   4954278   4955144
CR43824   4958410   4965430
Trip1   4965672   4967775
Scox   4967831   4968935
l(2)05714   4969003   4973921
Gmd   4973975   4977023
CG8891   4977311   4979379
CG8892   4979512   4981592
Rtnl1   4992807   5009720
vkg   5012143   5028191
CG31650   5040647   5051062
CG9121   5040647   5051062
eIF   3p40   5051192   5054575
CG14036   5054578   5055016
CG31918   5055057   5058248
Rpn11   5058403   5059790
CR45291   5060472   5060806
CR43820   5060814   5070750
CR45305   5070886   5072055
pgant5   5072169   5093592
CG8680   5096226   5100288
CG7742   5210459   5215081
CG14034   5215188   5216542
tkv   5216700   5271384
tRNA:CR31914   5216700   5271384
Bsg25D   5271727   5278548
CR44743   5287446   5288667
CR45730   5288943   5311223
CG14024   5311310   5314895
Ncoa6   5315289   5326832
CG14022   5327974   5328879
fusl   5330469   5338073
CG12512   5339131   5342234
CR42850   5379094   5381074
CR43715   5433675   5434236
CR31647   5435581   5439277
snoRNA:Me28S   A2486   5435581   5439277
CG7382   5517736   5519896
CG7371   5520134   5523898
CR44793   5524138   5536758
CG7277   5524138   5536758
tomb   5524138   5536758
CG14015   5536849   5539196
Hel25E   5539325   5542314
CG14014   5549708   5550835
CG14013   5552842   5553850
CR44794   5564810   5565766
CG14011   5579579   5581116
CG7251   5587114   5588414
CG14010   5601722   5617946
CR44796   5619793   5620280
Cyp6a16   5620614   5623762
CG31646   5626290   5658560
CR44821   5661901   5662232
CR44820   5690528   5691770
CG14007   5715348   5716680
CG11149   5718120   5720899
CG14006   5724655   5762420
CG11147   5724655   5762420
obst   E   5762552   5766142
CG9171   5767001   5800253
CG14005   5800516   5801975
CG31644   5817889   5818443
rau   5859768   5879498
Sfp26Ac   5884349   5884774
CR44577   5887203   5887989
Acp26Aa,Acp26Ab   5892297   5893896
CR44579   5899948   5900380
CG9021   5903177   5904689
CR43808   5904957   5906250
CG14000   5907168   5922776
CG9016   5922875   5923653
CR43926   5925204   5939261
Sfp26Ad   5942622   5943304
CR44986   5943642   5948968
CG13999   5955311   5956466
CG13998   5956488   5956819
Vm26Ac   5958004   5958631
Vm26Aa   5959595   5960340
psd   5963086   5964951
CG13992   5965390   5967752
CR43465   5969858   5971025
chic   5972114   5981018
lid   5989399   5999501
Gal   6000227   6006827
CG9098   6007363   6012338
H2.0   6013058   6019402
CG9107   6022950   6024539
CG9109   6025869   6034423
CG9117,mtm   6034730   6037902
ade2   6038116   6046050
mir   966   6038116   6046050
      6046515   6050474
CG9140   6060509   6062757
Fbw5   6062988   6065953
CG9150   6067667   6068594
CG9154   6069078   6070686
CR43801   6074250   6074796
CG9175   6096697   6098966
WDR79   6125131   6127775
CR45719   6133257   6133674
CR44824   6138866   6139309
CG31639   6153839   6155141
CG13983   6253122   6323466
CG43922   6253122   6323466
Pez   6332880   6338671
CG9497   6346429   6348427
CG9498   6349392   6351034
ppk7   6352323   6354331
CG9500   6357004   6359994
CG42368   6377770   6411326
CG42370   6377770   6411326
CG42369   6377770   6411326
Tig   6412314   6423310
CG9527   6426723   6448403
retm   6448463   6455929
CG16947   6459014   6465669
CG9531   6466216   6467698
mmy   6468537   6473904
CG9536   6474437   6476975
Sec61alpha   6477181   6480575
CR45463   6480660   6488756
KFase   6480660   6488756
CG9548   6489089   6490843
CG9547   6491060   6496988
